alarm_id,category,code,description,message,reaction,remedy,system
6035,NCK,6035,"The alarm can only occur after a 'cold start' (=NCK start-up with standard machine data). The alarm is only a notice. There is no interference with any NCK functions. It shows that the NCK has less free user memory available than specified by Siemens for this control variant. The value of the actually available free user memory can also be taken from the machine data $MN_INFO_FREE_MEM_DYNAMIC, $MN_INFO_FREE_MEM_STATIC. Siemens supplies NCK with default settings that, depending on the model, have",Instead of %1 KB the system has only %2 KB of free user memory of type,"Alarm display. Overview of Alarms 01/2008 NCK alarms 2-62 © Siemens AG, 2008. All Rights Reserved SINUMERIK 840D sl, 840Di sl, SINAMICS, Diagnostics Manual (DAsl), 01/2008","Reasons for the message: - The NCK contains compile cycle software, that uses so much memory space that the hardware cannot provide the required memory. - The NCK runs on hardware that is not intended for this NCK release (i.e. that has not enough memory capacity). - If the application runs properly with the remaining free user memory (i.e. can be started up without any errors), the message can simply be ignored. - If the actual application cannot be configured because there is not enough memo",Siemens 840D
6100,NCK,6100,"An error was detected while creating a compile cycle machine data. The error number specifies the type of error. - Error number 1: Insufficient memory available - Error number 2: Symbol in the NCK already exists - Error number 3: Maximum possible number of symbols exceeded - Error number 4: Invalid name prefix - Error number 5: Illegal array size Note: Other errors of this type could have occurred, but have not been displayed.","Error while creating %1, error number %2 %3",NC not ready. Channel not ready. NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,"- Error number 1: The memory reserved by machine data 12328 $MN_MM_CC_MD_MEM_SIZE has to be increased. If the error occurs while loading an archive, then the machine data must be increased ""manually"". To do this, either Edit the archive with 'arcedit' or Overwrite the MD in the MD picture and prevent the deletion of the machine data when writing the archive (MMC: Set Ask_for_CFG_RESET.INI = 1 in 'dino.ini'). Also refer to: Upgrade instructions P6.x. - Error number 2: Error in the combination or ",Siemens 840D
6200,NCK,6200,The memory reserved for storage of compile cycle machine data is full. Some of these machine data could not be created correctly.,Memory for CC MD full.,Alarm display.,"Please inform the authorized personnel/service department. If the alarm is displayed on start-up of compile cycles, this may be remedied by increasing $MN_MM_CC_MD_MEM_SIZE.",Siemens 840D
6401,NCK,6401,"The tool cannot be moved into the selected tool magazine. There is no appropriate location for this tool. A suitable location is mainly determined by the status. The status must indicate that this location is free, not disabled, not reserved and not co-occupied by a tool that is too large. Furthermore, it is important that the type of tool matches the type of any magazine location that may be free. (If, for example, all magazine locations are of the 'B' type and these are all free and the tool i",Channel %1 tool change not possible: Empty location for tool %2 on,NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,"- Check whether the magazine data have been defined correctly. - Check whether there is still room in the magazine to add another tool; there may not be due to operating procedures. - Check whether a location type hierarchy is defined and whether it, for example, does not allow insertion of a type 'A' tool in a free location with type 'B'.",Siemens 840D
6402,NCK,6402,The desired tool change is not possible. The magazine with the specified number is not available.,Channel %1 tool change not possible. Magazine no. %2 not available,NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,- Check whether the magazine data have been defined correctly. - Check whether the magazine is connected to the desired tool holder/spindle via a distance relation. - The user PLC program may have sent wrong data to the NCK.,Siemens 840D
6403,NCK,6403,The desired tool change is not possible. The specified magazine location is not contained in the specified magazine.,Channel %1 tool change not possible. Magazine location number %2 on,NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,Check whether the magazine data have been defined correctly. The user PLC program may have delivered incorrect data to the NCK.,Siemens 840D
6404,NCK,6404,The desired tool change is not possible. The specified tool does not exist or cannot be inserted.,Channel %1 tool change not possible. Tool %2 not available or not,NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,- Check whether the part program is written correctly. - Check whether the tool data are correctly defined. - Check whether there is a replacement tool which can be used for the specified tool.,Siemens 840D
6405,NCK,6405,"The specified command has been answered by the PLC with an invalid acknowledgement in the current context. The following assignments are defined for ""command no."": 1 Move tool, load or unload magazine 2 Prepare tool change 3 Execute tool change 4 Prepare tool change and execute with T command 5 Prepare tool change and execute with M command 7 Terminate canceled tool command 8 Check tool movement with reservation 9 Check tool movement 0 Transport acknowledgement Parameters 2 and 3 designate the ",Channel %1 command %2 has invalid PLC acknowledge parameter %3 -,NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,Please inform the authorized personnel/service department. Erroneous PLC communication: Correct the PLC program.,Siemens 840D
6406,NCK,6406,There is still no acknowledgement from the PLC for the tool change. The NCK cannot continue processing until it receives this acknowledgement for the specified command number. Possible command number values are described for alarm 6405.,Channel %1 PLC acknowledge for command %2 is missing,"NC Start disable in this channel. Interface signals are set. Alarm display. NCK alarms 01/2008 Overview of Alarms 2-65 © Siemens AG, 2008. All Rights Reserved SINUMERIK 840D sl, 840Di sl, SINAMICS, Diagnostics Manual (DAsl), 01/2008",Please inform the authorized personnel/service department. - Erroneous PLC communication: Correct the PLC program. - It is possible to release NCK with the PLC command 7 from the wait condition. This aborts the waiting command.,Siemens 840D
6407,NCK,6407,"A tool change request or a verification request was issued to put the tool in a location which does not satisfy the prerequisites for filling. The following causes for the error are possible: - Location is blocked or not free! - Tool type does not match the location type! - Tool possibly too large, adjacent locations are not free!",Channel %1 tool %2 cannot be placed in magazine %3 on location %4.,NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,- Check whether the magazine data are correctly defined (especially the location type). - Check whether the tool data are correctly defined (especially the location type).,Siemens 840D
6410,NCK,6410,"Tool monitoring: This message informs that the specified D offset has reached its prewarning limit for a time-, quantity- or wear-monitored tool. If possible, the D number is displayed; if not, value 0 is assigned to the 4th parameter. If the function additive offset is being used, additive offset monitoring may be active instead of tool wear monitoring. The actual type of tool monitoring is a tool property (see $TC_TP9). If replacement tools are not being used, the duplo number specified has no",TO unit %1 tool %2 has reached its prewarning limit with D = %4,Interface signals are set. Alarm display.,For information only. The user must decide what to do.,Siemens 840D
6411,NCK,6411,"Tool monitoring: This message informs that the specified D offset has reached its prewarning limit for a time-, quantity- or wear-monitored tool. If possible, the D number is displayed; if not, value 0 is assigned to the 4th parameter. If the function additive offset is being used, additive offset monitoring may be active instead of tool wear monitoring. The actual type of tool monitoring is a tool property (see $TC_TP9). If replacement tools are not being used, the duplo number specified has no",Channel %1 tool %2 has reached its prewarning limit with D = %4,"Interface signals are set. Alarm display. Overview of Alarms 01/2008 NCK alarms 2-66 © Siemens AG, 2008. All Rights Reserved SINUMERIK 840D sl, 840Di sl, SINAMICS, Diagnostics Manual (DAsl), 01/2008",For information only. The user must decide what to do.,Siemens 840D
6412,NCK,6412,"Tool monitoring: This message informs that the specified D offset has reached its prewarning limit for a time-, quantity- or wear-monitored tool. If possible, the D number is displayed; if not, value 0 is assigned to the 4th parameter. If the function additive offset is being used, additive offset monitoring may be active instead of tool wear monitoring. The actual type of tool monitoring is a tool property (see $TC_TP9). If replacement tools are not being used, the duplo number specified has no",TO unit %1 tool %2 has reached its monitoring limit with D = %4,Interface signals are set. Alarm display.,For information only. The user must decide what to do.,Siemens 840D
6413,NCK,6413,"Tool monitoring: This message informs that the specified D offset has reached its prewarning limit for a time-, quantity- or wear-monitored tool. If possible, the D number is displayed; if not, value 0 is assigned to the 4th parameter. If the function additive offset is being used, additive offset monitoring may be active instead of tool wear monitoring. The actual type of tool monitoring is a tool property (see $TC_TP9). If replacement tools are not being used, the duplo number specified has no",Channel %1 tool %2 has reached its monitoring limit with D = %4,Interface signals are set. Alarm display.,For information only. The user must decide what to do.,Siemens 840D
